POId,Site Name,SiteId,MR-Volume(KWh),D-REC Volume(KWh),%Tokenized
37757b,LN000839,5466f04b-79eb-4121-ab4d-5c18278c0417,287.09999999999997,287.1,1.0000000000000002
37757b,LN000773,0525e308-76e3-4f07-9c15-51b5172c18be,944.22,944.22,0.9999999999999999
37757b,LN000685,9415d02e-62a0-4e7f-98bb-752839366409,1786.1999999999998,1786.2,1.0000000000000002
25595ext,Dr Shroff Hospital Mohammadi,f651c923-dac8-4a8a-8c5c-6f385c6180a2,173799.00000000003,173799,0.9999999999999999
96570SME2,C02981-Ishara,d88a057c-421e-4603-8eb4-0103abe202e2,3144.3,3144.3,0.9999999999999999
96570SME2,C02967-Kallo,4395fb0e-e30c-45d6-bcf4-25c5e8a4c24e,2573.1,2573.1,1.0000000000000002
96570SME2,C02809-Pramod,6d2882c2-19c6-48e5-902e-269c8f7139c1,3645.2,3645.2,1
96570SME2,C02806-Madari Lal,62faea08-6473-4988-b284-0aaf323f3618,3319.5,3319.5,1
96570SME2,C02799-Ram Sankar,39f81b7c-e117-414e-a4b6-183f5d9b244a,1629.9,1629.9,0.9999999999999999
01809,Archean Chemicals Industries Limited,df8a1333-ce29-4d31-a560-48a7075f4a7c,926047.74,926047.74,1
96570SME2,C02972-Sumit Kumar,1c255462-2706-433b-b667-dd1cf6dcff33,4068.9000000000005,4068.9,1
96570SME2,C02986-Birj mohan,539ee4e5-7341-4489-9284-8c906cab4135,1761.2,1761.2,1
31177,CNP-98,96f3035e-cebe-4664-ab47-763603b5788d,14728.149999999998,14728.15,1.0000000000000002
36148,Umuolu,325666d6-5562-4f81-ad6b-e37595727831,12553.75,12553.75,1
31177,CNP-99,f528ed8c-5da3-4d39-b372-fc7340091170,5300.610000000001,5300.61,0.9999999999999998
88079,Nadwa Sarai,2c8241bb-83b5-48a4-b058-e2654b596b6c,6607,null,null
31177,CNP-73,a88bf80f-3082-4529-aacb-2fb4645bfa99,1254.8700000000001,1254.87,0.9999999999999998
31177,CNP-67,3cef7c0a-b1a8-4cb8-a522-3d6f118361a0,7768.91,7768.91,1
88079,Mardah,d95b1de1-01aa-48a5-9c42-1a0f7de2aeb6,8453,null,null
31177,CNP-23,1d6b0d2e-56ab-4937-8607-e82c8a3b5974,4311.530000000001,4311.53,1
31177,CNP-28,cb09fd2b-cb9f-44cd-9512-9598b62b775b,944.3000000000002,944.3,0.9999999999999999
31177,CNP-17,50b81e29-56ac-4a8e-b5ac-e774a34fe53b,5560.24,5560.24,1.0000000000000002
31177,CNP-16,fbfe8b39-09fa-494c-a1fd-a455769473b7,3018.57,3018.57,1
31177,CNP-106,c9931c21-f1e4-41ae-90a7-e6bee820a251,1599.91,1599.91,0.9999999999999999
30718,Mukimpur urf Paharpur,cdb7e914-df73-446f-9077-66e08eaf6f6e,10779.355664,10779.356,1.0000000311706942
30718,Mawaiya Rehmatgarh,6a479294-bfa1-4f8f-815f-ad2f079e1f26,9756.043981,9756.044,1.0000000019475106
30718,Markamau,c7ec5ec8-e209-4a5b-8ded-655a1085152e,10962.643561,10962.644,1.0000000400450855
30718,Maharani Pachchim,247c6a77-752d-4eed-a320-849f2eef61b5,8971.573792,8971.574,1.0000000231843382
30718,Lawana,b01807ad-faa6-4ac1-9009-4884c74e9ccf,10273.657747000001,10273.658,1.0000000246260878
30718,Lalpur,3027ee39-abf0-4bf3-8889-5ee1f6d56303,8545.912931,8545.913,1.000000008074035
30718,Kukra,984d61b3-fa5a-4f6e-8b02-fc44246f19c6,7331.178466699999,7331.179,1.000000072744103
30718,Kudwar,65a22c92-b38c-4cfc-a7e5-ae92c74666a0,10687.0285533,10687.028,0.9999999482269558
30718,Kothi,c9407ae6-76c5-4a5d-b87a-4351620812a0,8601.5433,8601.544,1.0000000813807448
30718,Kothawan,a018b8ac-deee-44d5-bc30-2f372bf001be,14850.648431000001,14850.648,0.9999999709776981
30718,Kasmanda,387cd781-11d5-4c62-8063-80c89ec86d34,15238.002669000001,15238.003,1.0000000217220069
30718,Kachnor,e9220010-7f06-4415-9e27-ac813b57ba52,9776.322225,9776.323,1.0000000792731645
30718,Jahangeerabad,6d7e9a6d-291f-43f8-8098-393c84bd92a2,10171.641033,10171.641,0.9999999967556856
30718,Haider Ganj,0afc3678-1198-4db5-b5fc-bdfb80cd2844,11397.668833,11397.669,1.000000014652119
30718,Ghurwara,454a52ea-1526-4291-8b35-22d6357f648c,8145.950140000001,8145.95,0.9999999828135455
30718,Gazipur,cf59a0ab-dbf2-455c-aea0-978a24152e17,110.2639547,110.264,1.0000004108323535
30718,Gajner,1875d38e-ce88-4cea-b999-4d8b273876a3,8890.429333,8890.429,0.999999962543991
30718,Bhera,31a5c108-9c88-4054-8b07-0c04e3bcbbdb,10100.608944000001,10100.609,1.0000000055442202
30718,Bansa,53054bd8-7664-48f3-aa91-e7e7c05ab05f,11369.586708,11369.587,1.0000000256825519
30718,Bankey Ganj,111498d8-9d8c-4b57-adab-d0db5c06267f,7308.495132999999,7308.495,0.9999999818019993
30718,Aurangabad,df36fe0c-f6fc-4d6e-8a26-b7d8b292ddb1,9292.587320999999,9292.588,1.0000000730689933
30718,Amaniganj,639a8187-1a23-4f70-a209-6a081a6ca663,4989.822358699999,4989.822,0.9999999281136734
30718,Aliabad,f123113f-d6a3-4f5e-9af1-756c19da47d5,17442.1875,14125.238,0.8098317943205232
72937,Takry,906dea82-bc44-4f08-b6cf-f5157c3e875f,2903,null,null
26045,Thuthibari,20a7bc00-9e91-462f-bf42-a765cdcaa7fd,11530,11530,1
26045,Tajpur,54dfe6ba-dca3-4249-8d0b-a894f5ecf216,11660,null,null
26045,Sonbarsa,e6699f95-e151-4fd2-8270-f61cd8610ebe,13324,null,null
26045,Sasamusa,bcda3108-c1c0-4b90-a7d0-84f77d0a8399,13403,null,null
26045,Sarairanjan,62b79bd5-2830-4847-ac81-66acdbbbdff9,8820,8820,1
26045,Sahebganj,4f4b2719-d558-4625-9872-3eeeb8c73d19,9385,9385,1
26045,Rudrapur,51a53e03-d209-40c7-8000-d77b9775196d,8384,null,null
26045,Reoti,f3605768-ca1f-4ac3-a558-20dbeaceb4e6,14623,14623,1
26045,Paniyara,4eff9af6-3d98-4aff-b4a4-a83a79a004c2,14848,null,null
26045,Ramkola,4bd3c76c-ca8a-46fe-860d-25477f42bcaf,14537,14537,1
26045,Pusa,d9fcd764-ef86-4c7d-8d38-cd7fa9082f79,14964,null,null
26045,Partawal Chowk,38d50d0f-e3ae-4cc9-9122-959ddbd2504d,21998,21998,1
26045,Panchdewari,34c8e20e-9de5-44dd-8dba-d7e3c4f72915,8014,8014,1
26045,Bhatpar Rani,4375ba82-48c6-43a5-918d-ff84af2f18f8,8912,8912,1
26045,Nichlaul,bd7d886c-0794-4fe2-9a61-e08f4edec524,19793,19793,1
26045,Neura,bc525b89-6edf-43cb-bba0-238b270f60a3,9473,null,null
26045,Nautanwa,376907f1-3038-4953-9b32-099fd68746a9,15469,15469,1
26045,Musrigharari,1965148b-55d1-42dd-8da2-0ab5afb1f9e7,9080,9080,1
26045,Mairwa,c3b14c48-900b-4eb5-a5c6-e3e6833bb6bc,10429,10429,1
26045,Mahuadih,2caf7d1a-7323-4166-84cb-4c0cb8dcac7c,10454,10454,1
26045,Mahua,846b3ac5-42de-4f42-8808-a294b07ade71,12418,12418,1
26045,Mahnar,dc8815fa-e1ab-4bba-bc47-9db5fffd999b,5903,null,null
26045,Maharajganj,0a7052b2-35f4-4b7a-94d0-104c2a0bc114,8348,8348,1
26045,Madarpur,6a13ac24-ecbe-4dd1-99fe-a378d5abe18e,11376,11376,1
26045,Laxmiganj,c6c1c336-37f4-42e0-9262-bc892ad7144c,10374,null,null
26045,Lalganj,1a5c2ffa-a06d-4824-9743-5487348ee5b7,13296,13296,1
26045,Kotchaikote,7bc3bfbc-7354-436b-9dc3-c62d6d73f0a4,9247,9247,1
26045,Khukhundu,2e115b45-50b9-4927-9532-d9e70dac2c24,11785,11785,1
26045,Kesria,35ffbb10-0969-4870-999d-d29321b5779f,10378,10378,1
26045,Kateya,8b707fc3-fdd2-40c1-9228-0befebfb47c6,6820,6820,1
26045,Jandaha,ba9ed3eb-7516-456c-b8fe-d231836406a5,9289,9289,1
26045,Jamo,772a280f-f9ee-484c-9b24-24315ad1cd61,9004,9004,1
26045,Hathuwa Raj,b217c5e5-ed6b-4952-851c-fb9cb687c060,6969,null,null
26045,Guthani Bazaar,74d40595-d6a0-4bad-bed4-666c619a0134,11188,11188,1
38730,Remar hogar,14fcca69-d59e-4cc8-a952-366e8aa62e06,26985.65,26985.65,1
26045,Ghugli,9c445fa8-ff93-46c6-8771-cb3754610b65,10367,null,null
37816,Palghar,1fc858ba-73a0-4e0b-90af-aad11ea6434f,20145.69,20145.69,1
37816,Manesar,15f13d58-b6cd-464f-a887-b7c328aea701,815.0000000499999,815.002,1.0000024539263803
26045,Gauri Bazaar,5f7d8e65-eda3-40c7-bd8b-47c56ac4c21e,11766,11766,1
26045,Ganjbazar,3a73a357-0080-4bdc-934b-0eac6df0f98c,12950,12950,1
26045,Dhaka,b6e48229-63e6-4eb2-b24d-6e5d369dec62,8050,null,null
26045,Chakia,1b5d2aad-bf3d-42df-b81e-0595bfd487cf,9161,9161,1
26045,Chainpur,f887dfd8-38e6-4ffe-a230-138eece080df,10150,10150,1
26045,Bhingari Bazaar,617f5699-1ea3-4b16-901f-a33a3f48be78,15561,15561,1
20870,Premium Poultry,16441ba0-ce61-41e3-a932-eeded11e8e24,156911.75,156911.75,1
99521A,My Anh An,6ac82f81-d84d-4666-91ea-e64793cb17b7,50905.6,50905.6,1
96570SME2,C03281-Arvind,85c8afd3-7cf4-4b52-bc1a-49ce4215cd8a,651.7,651.7,0.9999999999999998
96570SME2,"C03278-Asutosh Kumar Updhyaya ",c27c2735-d653-4da5-9a7c-05a285b63026,451.6,451.6,1
96570SME2,C03271-Mohini Dwivedi,12a37650-8bcb-466d-b03c-a6284deec6cc,1320.6,757.8,0.5738300772376193
96570SME2,C03257-Swami Vivekanand Shiksha Niketan,19ac7c1e-8bc0-4f6a-a372-9ce9c95520d1,1111.2762035,1111.277,1.0000007167435039
96570SME2,C03256-MD Ahsan,fb0c82b5-98ee-43d4-911c-7529edde8220,1111.4,1111.4,0.9999999999999998
96570SME2,C03224-Radha Raman Singh,9a6e0533-cbe6-43db-9699-9c3e98701c9f,1600.4999999999998,1600.5,1.0000000000000002
96570SME2,"C03222-Aviral gupta ",486858c3-eb2b-46bb-af96-a64b338891bb,4910.4,4910.4,1.0000000000000002
96570SME2,C03220-Baba Balakram Inter college,35a97b1e-0836-449c-a191-4aa7bc671710,1243.6180581,1243.619,1.0000007573868792
96570SME2,C03216-Akbal,5853089c-43a9-4d87-ae9d-982519e83908,1361.2000000000003,1361.2,0.9999999999999999
96570SME2,C03214-Shayam Kishor Mishra,a8718b8e-3747-4693-8a98-effaeea28d20,899.8,899.8,1.0000000000000002
96570SME2,C03117-Avneesh,28c38e42-4d50-4dc8-a251-233d058acbf3,1564.8000000000002,1564.8,0.9999999999999999
96570SME2,C03116-Ashok Kumar,9a88444d-c93a-499f-85c0-406c8784e08b,1607.3999999999999,1607.4,1
96570SME2,C03114-Pawan Kumar,c244eb0c-be55-4585-ab73-6f618a7984e8,2652.2,2652.2,1.0000000000000002
96570SME2,C03113-Ravindra nath,947f1bbb-1b81-4da8-ad1a-6292f693d961,3239.9000000000005,3239.9,0.9999999999999999
96570SME2,C02977-Deepak Kumar,ac2abc37-a237-43a6-909b-ea237c37c80a,2366.5,2366.5,1
96570SME2,"C02812-Haseeb ",d398a276-07a5-4507-8d73-3d7384daec75,1486.4,1486.4,0.9999999999999999
96570SME2,C02643-Pankaj Kumar,bec157a2-3f75-4fd4-a98e-b92eaf356714,1649.6,1649.6,1
96570SME2,C02620-Devraj Singh,d7421208-570c-47b9-9c7f-edd7bae2bcd5,7224.300000000001,7224.3,0.9999999999999999
96570SME2,"C02520-Ashish koushal ",d23cf584-c09f-4d81-ad0b-329e343a41e7,1532.3000000000002,1532.3,0.9999999999999999
96570SME2,C01530-Dhaniram,360f67a1-7960-4519-9220-c863298f5f3b,1487.1,1487.1,1.0000000000000002
96570SME2,C00876-Alok Kumar,8e59f097-3010-4998-b6dd-723cff0b2ef5,4302.7,4302.7,1
26045,Baikunthpur,f10a20c0-6665-4f8b-912a-7ba8e234029c,7433,null,null
26045,Areraj,53088bcf-d2b7-4a26-8bd2-8d237b0d7d9d,10485,null,null
96570SME2,C03202-Pavan Kumar,c1b802c3-e4ba-4875-8945-e8d989a41248,1990.1999999999998,1990.2,1.0000000000000002
89256,Ugbedomagwu,42e5dad5-8119-4dc2-ba3b-3e4d4048cbcb,25529.100000000002,25529.1,0.9999999999999999
89256,Ugbamaka,6962bfdc-b42d-4fa7-93f6-95bfc0f7f037,25498.699999999997,25498.7,1.0000000000000002
89256,Ugah2_Ajaga,cafcd368-4ccf-4cdb-aab2-4b2aaf8819b0,51775,51775,1
89256,Ugah 1,5d746211-841f-4773-998c-39a9ce49664e,67794.40000000001,67794.4,0.9999999999999998
89256,Ochi-Adegbe_Ajigwara,fa583758-1df6-49f9-999c-e54d12533bb9,58280.9,58280.9,1
89256,Ikem Ogugu,aa0838fe-f343-4e80-b14b-feee6881907f,36494.4,36494.4,1
96570SME2,C03268-Saroj Kumar,3437bbd0-16d1-4f1f-a529-f0c1a72c8113,190.5,190.5,1
89256,Igoti Iboko,ccc667a3-d414-4c32-b635-4cb5e967b9c3,41889,41889,1
89256,Emonoji,6f787608-5d8b-4ed0-b094-b0ffc68a4d57,7883,7883,1
89256,Emakpe,7aff783c-aa49-4cae-8940-583245265997,7946.4,7946.4,1
89256,Emagaba II,d07ae141-8846-4bde-973b-a496182a6366,44374.5,44374.5,1
96570SME2,C03283-Sarvesh Pal,c36bbd19-2317-48cd-bb1d-d12ee88dffdd,1066.6,1066.6,1
89256,Ekelekwu,863c50d6-337c-4907-bc94-290f1a5400dc,8599.1,8599.1,1
89256,Ejule-Ala and Alla-Ejima,cdc4931d-9c5f-49f0-b4b5-08162be1a540,122346.50000000001,122346.5,0.9999999999999999
89256,Bagaji-Odo,1616d97f-abf8-4875-b246-d61c3f867aa3,34041.5,34041.5,1
89256,Azara_Namu,ab5496cd-0002-469c-90d5-bd4e7cee0fe5,202855.09999999998,202855.1,1.0000000000000002
89256,Amaka Okpodu,5d4789af-49c7-4c86-b13c-71bec17a547a,33508.8,33508.8,1
89256,Alifeti,6fea0012-96c5-4b6d-961f-a1dd2b6c9ebf,60031.2,60031.2,1
89256,Adupi-Emiriko,911a72c3-33d5-4028-80d4-9f95fd53e0a7,22639.9,22639.9,1
89256,Adum,ef3a586e-e532-4c6a-93a9-34c9a3e82a4e,33198.3,33198.3,1
31177,CNP-68,cabea1c2-8b73-4b27-9b66-9c83182bf192,7311.889999999999,7311.89,1.0000000000000002
31177,CNP-18,83374985-a5ca-480a-8eb8-a734ec466946,7547.82,7547.82,1
31177,CNP-100,e9dfcd17-06f9-4cb3-857e-62bcc254456e,6856.92,6856.92,1
30718,Takia,29da6973-0ae8-42bd-a8d0-564847e163d9,11727.596629000001,11727.596,0.9999999463658223
30718,Tadiyawan,39229c15-1428-498e-8b8c-5dfe10e09be7,12679.345342,12679.346,1.0000000518954237
30718,Surihamou,e2170101-6d0b-4b68-8065-326a8d19874d,9000.443033000001,9000.443,0.9999999963335137
30718,Suratganj,a8f6b18c-ce3f-4c71-bf44-c759bee369e5,11168.0939,11168.094,1.0000000089540795
30718,Sangramgarh,91f209bb-d433-4d00-887e-5381e5e3e76b,0,null,null
30718,Sakaran,d6a990b3-c66b-4874-8ede-f045828a0ea4,10313.64511,10313.646,1.0000000862934482
30718,Saidanpur,e516f514-f722-4189-ae5d-b004d1acac81,10699.6728,10699.673,1.0000000186921605
30718,Sahadatganj,c0f29efe-8ff9-456d-9ba4-29c1d4c98fcb,6476.250902,6476.251,1.000000015132212
30718,Sabalgarh/Derva,a413334c-8411-4863-af9a-850e7ef6860f,10085.6573,10085.657,0.9999999702547893
30718,Reusa,24e13d82-a25e-4b0f-9555-4c60ba8be487,13972.326259,13972.326,0.9999999814633588
30718,Rathaurpur,30addd0f-3179-492e-a51f-b57672f4ea8c,13236.987311,13236.987,0.9999999765052279
30718,Rampur Bhagan,7be90a98-7b76-48ed-9247-e9a1e23f5eae,9542.226346,9542.226,0.9999999637401181
30718,Quasimpur,be2472ca-89d6-44c2-b094-cd3ae2833bef,12653.464583,12653.465,1.000000032955401
30718,Pisawan,7d0a67a7-3ae6-46e6-8afd-4d3b0835b515,11699.184083,11699.184,0.9999999929054881
30718,Nabi nagar,5ed843db-d694-4ed4-aa03-5e987398290f,16165.091667,16165.092,1.000000020599945
65566,"Yalcastan Cienega, Nentón",d14873f6-9cbd-4bcf-879b-adf9b94c5523,325.20010000000025,300.6,0.9243539593007497
90126ext,Kazinga HC3,70c5e156-6647-4e56-bfbc-af815ca226a2,59.96020000000001,null,null
90126ext,Karwenyi HC3,8e7cdadf-8ca2-47b3-bb48-d1dc5a57ca25,27.0402,null,null
