SiteId,CMRId,Token#,CertStartDt,CertEndDt,IsTokenized,IR Snt to Evident,Volume(Wh)
5ed843db-d694-4ed4-aa03-5e987398290f,b8bca773-2229-4389-b8fb-9c462d0f707b,4860,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,922800
02c9a345-61e9-4d0c-b622-a4280130ba38,00d50645-5c0f-46fe-8b3e-c5622d459018,5863,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,91000
a018b8ac-deee-44d5-bc30-2f372bf001be,ef21b693-0b0b-4aa3-a656-5db7a7778a34,4738,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,917800
a15a2b8c-3616-45e7-81c9-282f490e34a4,aad68e9c-e6d1-4ce2-91b4-799e69e7fad2,5994,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,179000
b01807ad-faa6-4ac1-9009-4884c74e9ccf,7825d220-22f5-44c8-881f-0288cbc09875,4867,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,841600
f68d0605-5d4d-43ad-9008-19f29729c6b8,5e5de20e-53a7-4f73-b939-6d341bb508dc,5850,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,90000
cdb7e914-df73-446f-9077-66e08eaf6f6e,51ccfac0-ebf2-42b8-8178-b507d4f91d92,4937,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1011800
253d6caa-c2da-48b2-9f16-ef76c0c24fd4,f7204766-97c2-4dec-b96f-0705571c2e7f,6163,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,291000
cf59a0ab-dbf2-455c-aea0-978a24152e17,31b2038a-ff33-4325-83f4-cd5084ee0146,4839,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1457800
b7602624-d38e-4514-b429-d2e91aaaea17,f831811e-4452-4cfb-aab1-f604aa46bcf7,5814,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,70000
24e13d82-a25e-4b0f-9555-4c60ba8be487,77a45428-4556-4f6a-b462-2e2da2a6af90,4979,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1450700
99eac051-0dfb-408d-be05-4ecbb7b20f1f,431f2d4d-1564-40f2-a7db-b900cdcae6b4,5756,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,198000
3027ee39-abf0-4bf3-8889-5ee1f6d56303,190802ac-b86a-42b8-ac32-93bae8785bcb,5064,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1273200
eac21b5e-bccd-4f03-9a1f-9cdf919d6867,9a4358c9-4984-4b84-b273-e6eaea1f853d,10464,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:14:59 PM",true,true,112000
54a951e3-8dbf-4a06-a986-950aaa858fef,d63f3071-8b90-45fe-a3b9-99381cc21893,6126,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,257000
d34db041-79b9-44a8-8dd6-046926cc8c03,c5bfaee8-134b-4e32-ab46-fc1b7a78e7a2,5720,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,78000
be2472ca-89d6-44c2-b094-cd3ae2833bef,e55d899c-578c-495b-9e2b-3c4bb6712941,4991,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1330900
c4b7609c-e089-4831-9383-8c62d43cf1e4,7fed73ae-ac23-478c-9366-3f465a2559ea,5950,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,125000
643516ce-dd74-451f-9f7c-f56335328fda,df12dbdb-65bb-4699-9d4b-e75835bc6726,5730,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,93000
454a52ea-1526-4291-8b35-22d6357f648c,ac148cd6-1730-4b50-82ff-55d2b8e61c91,4829,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,877600
7be90a98-7b76-48ed-9247-e9a1e23f5eae,c50accd6-9b81-4c24-8085-1c505718a97b,4891,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,949300
3eb1e1b4-45c2-49b1-b1ab-e4abf0e7be0e,310aab97-8fba-4569-b274-dfca19e84078,6152,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,210000
b53b73be-e5a5-4122-ad80-2687c77a3655,80dd98c8-ce58-4db3-9245-dc43ebdf4e96,5706,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,false,75000
4e7cd523-5080-45c3-9a3c-0f2cb9f4e03b,9b8ff234-b57e-4ab5-ac09-71ed6314c576,5841,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,119000
e2170101-6d0b-4b68-8065-326a8d19874d,52c97ee7-b1f0-4110-8fa1-3a654a87e11b,5132,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1366400
c0f29efe-8ff9-456d-9ba4-29c1d4c98fcb,def442cf-3eaa-46fb-afb4-6ddcff04c837,4799,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,576500
c32897e3-dc03-4066-b97e-4bb178f28916,c6b9737b-dadc-4633-9696-d288be431f41,6018,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,75000
31a5c108-9c88-4054-8b07-0c04e3bcbbdb,8ac5d34d-57b7-41e7-b9fa-808e99f17c01,4878,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:14:00 PM",true,true,794200
53054bd8-7664-48f3-aa91-e7e7c05ab05f,0fa18c09-4389-4435-8974-15259a96213f,4781,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1391900
450f74e2-c87d-43a2-90e2-ba3245dd7011,1388377e-c68d-4e2a-83a4-5842ec482369,5934,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,137000
639a8187-1a23-4f70-a209-6a081a6ca663,f12297f4-3e6a-4f63-8444-744e4bc480bc,5029,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,669700
33ee717f-e8b6-4f7a-94a7-1a444b5744ab,2a65fe2e-e3cb-453d-95c7-4322ff85fe75,6090,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,86000
04c1be33-6f4d-4f4f-acae-cc8eefc82385,eaa28afa-d16e-477c-b4b1-0d0e7ca0a714,6043,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,70000
3fcd3efb-1064-428e-93f1-23d959a39d39,2a70316c-83a7-4b35-824c-e3f3127c63f2,6479,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,false,48000
c7ec5ec8-e209-4a5b-8ded-655a1085152e,924894f7-5b48-46b0-ab53-9bd259e6ee69,4947,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1167000
f651c923-dac8-4a8a-8c5c-6f385c6180a2,925b74c1-47ea-44d1-bd5a-29aa2786c197,22867,"Dec 31, 2022, 6:30:00 PM","Jan 21, 2023, 8:33:00 PM",true,true,9702900
a8f6b18c-ce3f-4c71-bf44-c759bee369e5,8c99259b-c700-408f-891a-539a5141a2ef,5097,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1137300
83651e30-78a7-42e2-a893-fe21f0533248,4d9878d4-d065-4f49-8deb-d03a134a3592,6176,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,85000
86deb20e-14e9-4511-a1a9-b35b2db1dc18,8bb6188f-7df4-4e12-9b8f-820862233c7a,6007,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,173000
e516f514-f722-4189-ae5d-b004d1acac81,04d7ace5-67ab-4c2a-bdbc-3ce9b1296041,5000,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1191700
f407c0e9-3a55-4cfc-990f-89d1dd47ab59,233ad0f9-c90f-4b22-bd62-dea2864e9584,10529,"Dec 31, 2022, 6:30:00 PM","Sep 30, 2023, 6:29:00 PM",true,true,19093000
387cd781-11d5-4c62-8063-80c89ec86d34,de7b3942-e8b7-4f9b-beb9-9603a7774dad,4748,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1139200
0afc3678-1198-4db5-b5fc-bdfb80cd2844,ef228d4c-d657-486f-8228-97f19de97d65,4899,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,1393600
91bbc710-076c-4f96-ac1f-ea920af5d28a,630c83d4-b4e6-4eb4-808f-9c48694a334a,5959,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,189000
984d61b3-fa5a-4f6e-8b02-fc44246f19c6,502b9c71-2f20-49b8-aaa7-9a8e6a763d9f,4848,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,659200
7fd94bf3-4c64-4305-bb11-762f8ad3b4f1,ae65cebe-81ae-4df4-8598-ea28b10fde74,5898,"Dec 31, 2022, 6:30:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,88000
4138177a-751e-4dfb-bc14-c148ba8708f7,e6674712-8d50-4eeb-aefb-6fb1e599d971,8984,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,234000
4833950c-efe0-4ffa-92bb-1ac486156abc,285b9028-05a6-43ab-9531-474b2a7a6586,9560,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,58000
251a9d16-32a4-4b97-a838-663ef36ffb8f,7f0352c9-a1e4-4e39-9e4f-5d3312f2cb31,8842,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,678000
bab6e5c3-cfa9-41dd-ac78-c4c150824e19,00a67f9d-8876-4017-b265-7800d1ead23d,8522,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,132000
54894149-6fa3-43b6-8842-24204513988d,19617339-8869-49e9-9d7b-2f0cf188a767,4969,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:00 PM",true,true,22251300
927b9f81-199e-4230-a7c7-70808596aca5,55454d11-26e1-4bf6-bd66-9e296dbd963b,10260,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,279000
ecd6b3f3-e2a5-428e-99aa-9fb0e074a1dd,a4891e4e-98a6-4f44-b3d8-3dc140844f2b,8262,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,140000
1fbd5ce9-4de6-4343-a0d5-6ead7c417ec4,14f83b39-47d8-4fcc-bfab-53fa057b1a25,7808,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,121000
96910763-0965-4ae6-9a03-8e2a1dd7d011,5ca577ee-2b4d-442e-a4f3-72ba9fffb3cd,8776,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,265000
cae11e60-feac-49ef-9ce1-e7b8be923b0c,8ca8b587-203c-400e-94f8-e0f299a66d52,7969,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,112000
8942d2a9-b7ac-4e99-bfa4-d80801b57ff0,4a8836d2-73df-4383-88fb-c7003817b6cb,9695,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,113000
7a640dc0-bd83-46aa-8eae-935d1bd683bb,d0f9c0ce-e5bd-4ad0-b51a-6d4c2b09aa5b,8966,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,416000
40c43571-85cc-43b6-9fe2-94c2d5e224c4,3bbe6cae-45de-443b-abd7-66172abd715f,8848,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,261000
3dbcc6ee-1c54-45d8-acce-0c8bf200c9d5,4f77aba7-722c-41a9-868d-438f7d255668,9579,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,114000
9419a525-3c54-4c9d-92a3-252c4dc70bfb,f404a081-55fc-4e10-b1fa-4a59437cf747,9632,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,450000
35ee87a6-90fe-4304-a1bf-9a6ba76be84f,69e6b201-b41e-4c8f-82da-8c818bd264e6,9470,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,175000
c5203972-6968-4a5d-bd82-5a92a4e10b3b,ac989e3a-b81c-46f3-95bd-3b576fae936a,8088,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,138000
fb4bf7f8-e407-4f21-9524-8c9990ed66fe,332ea085-aab2-4332-8097-79619a12ca71,7764,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,281000
0015c4d4-4f1a-4049-8f30-56e7631de388,0238bc9e-bd0a-4189-ad6b-4d4f4e1a4055,10081,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,54000
5ac33b11-c2c5-4545-959f-1ddd54c11632,96cf135a-881f-4a05-91e9-8a4dddf6d725,8177,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,349000
4b21bde7-7111-444c-9ae1-b2bfb739c478,41ada508-2375-44bf-b7f2-9db1559cb586,7925,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,134000
e60fd452-9c00-4bb5-a675-324cbe7f52bc,6c41e233-c50f-49f4-9452-a6c518b0b118,9029,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,286000
7b9252ef-16cf-4edf-83a0-7138e6ce5ed8,65333e32-591b-4b6a-8a5a-79e82951f1a0,8334,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,114000
27f4d5a5-d75a-4f74-a660-094972af322b,090e586a-ee06-4baa-ad83-3fc78ec68c29,4660,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:00 PM",true,,13985040
ab144314-1463-42e1-a570-9d6a83e7216e,12cb1f20-6962-4b3a-9c16-f8c6520a06fd,8096,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,123000
4cd0113c-72bd-4da2-9ba2-81c9963a470c,07906a78-cf08-4d29-b7d4-1752a217ca81,8632,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,172000
54925f73-9408-413d-8acc-846439dea3de,157e21e3-c731-42c6-8e8b-72efedecbdd7,7641,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,137000
b670d1ef-c5c2-445f-b4c9-d92c245c0791,13d47713-8356-41c2-8260-55905c684cbe,8920,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,271000
bac68052-29f5-4d51-bdab-a6859581a490,e4e7add3-5a40-469e-89f4-ca3ffdb3b368,8648,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,131000
40195257-8486-42c1-9b7d-0e90b50e339a,,9219,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",,true,273000
c2cc7c29-df60-4dc8-afa7-07e5761e2b05,f66af3e0-86ae-4a61-93fc-9c57a2ed0f7d,9208,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,267000
4013666e-9ca3-4f67-a953-6aa28bad1712,6d53c8d6-d390-47cb-8318-6a62d9eca363,8398,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,147000
a7b7f3ce-23b7-4f1c-8459-9d1c7f3a8aa4,e18fecce-6ea5-4649-a56a-f8244bfd784b,10170,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,113000
a5502c07-7297-4c81-97a7-db761fd4e804,6a694be1-6691-4bc3-a5f4-24c454faea78,9055,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,182000
c4a0dc7a-929e-4ab8-9d49-e75b19ad8779,83f59115-4451-4766-8d3a-b5fd9fb20952,8640,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,456000
ab6fb363-6708-4ec1-b131-39bc8c55af5b,de99e563-d569-49c0-a981-30b037d44e22,9786,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,145000
7cf234d8-6002-4b9b-a279-001baa5acf50,8a66c783-c11b-4e9d-930e-9e06d02ad73a,8559,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,270000
65f74cb6-8f27-4b2c-bb8a-8a9c3e3ca3c9,32a21c13-0aae-4a5a-949b-8fa1a03657c2,9399,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,120000
7b6187d2-ac4e-4940-b4fe-408d7ebacd3a,4ac7d50a-f1a4-41ae-ba48-e8b3fdfff8ec,8496,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,134000
3c2a94a2-9f7b-40cd-a61b-2b0287892322,769c8abb-ca79-4d4c-97c0-fc71d3982ffe,9749,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,271000
6c0a293f-3a73-409b-b3c1-cd0f1a30ca09,4bb1fa08-2838-425c-947b-1b21482a9076,7987,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,96000
66baa0a8-16b8-45af-9aeb-cd586035df8f,af51e4d0-f514-44eb-8531-8bd40fe2427b,10180,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,264000
bf18f308-bf21-4fb7-8fa8-a3fa8a03166c,98bc2ed6-b8af-4e50-bf27-760f77bf4aec,8442,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,233000
7eb5b2ce-55c3-4d87-b954-6eda416b497c,85ead94f-73c4-493f-bf8f-e326122c4980,7915,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,118000
813f6daf-7cca-442d-9bc1-5c01c005edec,fd13492c-e353-499c-9099-6811f3f3b98f,8795,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,288000
0408592c-8824-434a-8383-3850b36f5293,2b8e12a0-dc08-49f7-9979-c3e8ce071d94,9489,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,172000
a2048867-4fca-484d-ae1d-45e4b021a1a6,3e1a9417-8409-4611-8244-327e08de367c,9418,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,179000
9166bec5-0485-43ae-831a-8fd5c04a29f7,105d564a-875b-4e9b-992d-39d3c028e48e,9020,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,91000
b9b2ebf7-b961-495a-a1a2-1219b3969447,962335dd-8aef-47e0-9f95-e7d1979944b3,8150,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,123000
5a9983a3-6ef6-45b6-aec7-b1ee8bfae23d,04bc15a5-a49b-41de-a56f-dec6bdf70b7a,9064,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,136000
e8f419a2-d535-4f90-bca2-2c3afb87fc91,0655dc6f-4ca3-4497-aed9-7c59be0ffd22,9928,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,262000
4e13692d-cd7a-47f4-9bc5-0b79c5b2beed,38325d4c-795b-4077-a3ad-8957e52a2421,9803,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,153000
c75fecf5-24ca-4507-bd41-6a1e30457108,57ae8039-12d9-414b-a5b2-7292f291fd20,7701,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,114000
b10646a9-cb26-482d-95c8-c7485b063c81,3c3bd38f-16dd-4495-a53b-72364ffa3c51,8794,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,456000
df897b4a-d8cd-492a-ac83-c81a46ad7599,dea7e100-d067-42cc-bc04-382e300a3a3a,9704,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,138000
3ab0908b-5364-45fc-beac-b4a090182fdd,7024931c-8316-4427-a6fe-8a99518b5940,10333,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,296000
a1fd5fdf-c0d4-4cdd-a671-b38c6d91a184,70a1f5fa-474e-4d44-aa1d-830f11da4d4d,8061,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,356000
cd62a3a0-4a79-49cb-8db3-356c5d79bbfa,694a8f5b-74f7-471e-a9e8-a6448211f975,10289,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,285000
6f61ec70-9c3b-4c57-9acc-6a30356a0929,d42c4fd0-f7b3-46dd-a8ac-3fc55f593ebe,8723,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,272000
b7007661-e90d-4f9d-93b0-44cf465a38ba,af73b0ce-8e10-4398-945f-edb17d6a35a7,9891,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,60000
f36fc735-64f9-4da1-b196-d02fb3d81b03,e9e99953-8ad5-4761-881a-8240197ce9b4,10161,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,127000
92a82102-b816-4d81-a97e-0094a8cff2e5,49359382-eccb-4919-9cb5-bea2f73213b8,10009,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,110000
d6311c8a-15ec-4fd9-b0aa-b3e7277fc8f1,f342db37-ed03-427d-8a20-05eda60262c1,9668,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,151000
835e7c83-eb42-4ffa-8794-472154e08aa1,d3bb595c-976c-4ac8-bd05-a7af8e37631c,8323,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,201000
6e2790df-62b1-4e13-abc0-5a1a5746cf6e,fafccc3f-45f6-4ae0-96bd-29c4f3eb49b4,9624,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,110000
3ad96584-68b1-42c2-98bc-2a0f0ae15b02,fabfb196-84c7-4154-b7a0-97be82489508,9991,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,124000
fd9b8cf9-3172-404a-b703-803adb5bf6e9,fbf66468-3994-4069-a70d-9043c5ba6e76,9462,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,59000
44ca0cec-4f84-421a-a862-4da6f7c0a5b0,5d46739c-e948-4aeb-8d86-c465a0fe93cc,8425,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,251000
41004f40-4335-424f-970e-51944a0dc31c,cdfc2016-a03d-433f-8a4d-84333cc1f63a,8676,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,122000
b975f633-9dc3-4193-a655-be095c68bd25,a2ddb791-c25d-42f4-91bf-05567f974c9d,8159,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,136000
5d1a3ddb-3af8-4c75-9a06-6658b46f50cf,09263a5a-fce0-4b91-89e3-c8f0d8406337,8023,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,110000
10636dc1-8c4d-4daf-83d9-c1bf7b24d309,473c7c18-4778-4872-b657-8b7509a73e7d,8893,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,217000
30e4772d-110a-45df-9ef7-a94633ac5310,8ee7cb57-a55d-4a9e-946d-fd17e5293779,10062,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,false,173000
f15afcb6-b927-420e-a959-2b36c2a8b36e,cf438da8-1b79-4483-82d0-3aa39cbf6b0d,7726,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,113000
68692036-1478-4587-b7a2-e5e6420e88aa,349500aa-4d9e-473c-8011-7a0075e33a0b,8713,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,143000
3339cee4-582f-4220-83dd-ac6b3ba6647b,0114e216-c33d-45eb-87e1-d2275e1240c7,8615,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,59000
2172925b-6afa-48b4-9ec6-bd6bc58e8708,f6e6328a-d760-41f8-89db-374ff9e27cf3,9039,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,286000
dce99df4-ff3b-41b5-8f07-7b7dff0c2ec2,b81f60cf-a6fb-4841-a632-2613d242c82d,9569,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,56000
695b8c39-cc51-4b34-aa91-8256428cf5e0,1b84b072-76c7-425e-a7ff-a704e60f1cde,8041,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,450000
df792c45-f2b2-4620-b95e-bf29949c02bd,463d63b9-aa8e-4084-936c-515ef06493ef,9389,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,148000
27002ed8-7b8f-4476-9769-18be810d54a8,46273f4f-d730-44ca-83ce-3e21faa1f339,9523,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,88000
8938e1cf-7918-4c26-b5b8-c79299a0b3d1,3090959a-29d8-488c-8926-f5921712b38a,10233,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,136000
9dafd686-d888-4572-a80d-980c0f050e25,ac5eb949-e1b2-4c80-bca0-3c0f558e7bdf,8352,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,110000
5b1dd1e4-1a5c-4617-a1ce-9733788df0ab,ad2344f4-a668-4474-9cc9-52738b5c7554,8749,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,181000
a207915f-ff81-4b4b-85f4-0939e85f57f4,7c2ecb87-3524-43a1-99e8-e5271a17ab14,7735,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,103000
a6aff249-12e3-4c2e-be2f-82e7c744f76a,8930a0e3-c0a3-437f-be16-aa611b8e474a,9363,"Dec 31, 2022, 6:31:00 PM","Jan 31, 2023, 6:29:59 PM",true,true,99000
